"artifactName","artifactPackages","artifactTypes","artifactExternalPackages","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageName","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_external_package.cypher"
"axon-test-4.6.8",8,85,12,7,87.5,"AggregateEventPublisherImpl",1,1,12.5,1.1764705882352942,"org.axonframework.test.saga","org.axonframework.test.saga.SagaTestFixture",""
"axon-test-4.6.8",8,85,12,7,87.5,"org.junit.jupiter.api",1,1,12.5,1.1764705882352942,"org.axonframework.test.saga","org.axonframework.test.saga.FixtureExecutionResultImpl",""
"axon-test-4.6.8",8,85,12,7,87.5,"org.junit.jupiter.api.extension",1,1,12.5,1.1764705882352942,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleExtension",""
"axon-test-4.6.8",8,85,12,7,87.5,"org.junit.rules",1,1,12.5,1.1764705882352942,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.6.8",8,85,12,7,87.5,"org.junit.runner",1,1,12.5,1.1764705882352942,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.6.8",8,85,12,7,87.5,"org.junit.runners.model",1,2,12.5,2.3529411764705883,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule$1,org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.6.8",8,85,12,7,87.5,"org.testcontainers.containers",1,2,12.5,2.3529411764705883,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerEEContainer",""
"axon-test-4.6.8",8,85,12,7,87.5,"org.testcontainers.containers.wait.strategy",1,2,12.5,2.3529411764705883,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerEEContainer",""
"axon-test-4.6.8",8,85,12,7,87.5,"org.testcontainers.utility",1,2,12.5,2.3529411764705883,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerEEContainer",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"javax.annotation",39,200,70.9090909090909,28.57142857142857,"org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.property,org.axonframework.deadline,org.axonframework.deadline.annotation,org.axonframework.deadline.quartz,org.axonframework.eventhandling,org.axonframework.eventhandling.async,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.replay,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.lifecycle,org.axonframework.messaging,org.axonframework.messaging.annotation,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors,org.axonframework.messaging.responsetypes,org.axonframework.messaging.unitofwork,org.axonframework.monitoring,org.axonframework.queryhandling,org.axonframework.queryhandling.annotation,org.axonframework.serialization,org.axonframework.serialization.json,org.axonframework.serialization.xml,org.axonframework.tracing,org.axonframework.tracing.attributes","org.axonframework.commandhandling.MonitorAwareCallback,org.axonframework.commandhandling.GenericCommandMessage,org.axonframework.commandhandling.CommandBus,org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.commandhandling.AsynchronousCommandBus$Builder,org.axonframework.commandhandling.CommandCallback,org.axonframework.commandhandling.FailingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"org.slf4j",30,67,54.54545454545455,9.571428571428571,"org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.property,org.axonframework.deadline,org.axonframework.deadline.quartz,org.axonframework.eventhandling,org.axonframework.eventhandling.async,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.lifecycle,org.axonframework.messaging,org.axonframework.messaging.annotation,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors,org.axonframework.messaging.responsetypes,org.axonframework.messaging.unitofwork,org.axonframework.queryhandling,org.axonframework.queryhandling.registration,org.axonframework.serialization,org.axonframework.serialization.xml,org.axonframework.tracing","org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.callbacks.LoggingCallback,org.axonframework.commandhandling.callbacks.FailureLoggingCallback,org.axonframework.commandhandling.distributed.DistributedCommandBus,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.commandhandling.gateway.AbstractRetryScheduler,org.axonframework.common.TypeReflectionUtils,org.axonframework.common.IdentifierFactory",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.fasterxml.jackson.annotation",9,19,16.363636363636363,2.714285714285714,"org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.eventhandling,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore,org.axonframework.messaging,org.axonframework.messaging.responsetypes","org.axonframework.commandhandling.distributed.CommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.AndCommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.OrCommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter,org.axonframework.commandhandling.distributed.commandfilter.CommandNameFilter,org.axonframework.commandhandling.distributed.commandfilter.NegateCommandMessageFilter,org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.eventhandling.MultiSourceTrackingToken,org.axonframework.eventhandling.ReplayToken",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"javax.persistence",5,14,9.09090909090909,2.0,"org.axonframework.common.jpa,org.axonframework.eventhandling,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.common.jpa.PagingJpaQueryIterable,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.eventhandling.AbstractSequencedDomainEventEntry,org.axonframework.eventhandling.AbstractDomainEventEntry,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.thoughtworks.xstream",2,4,3.6363636363636362,0.5714285714285714,"org.axonframework.serialization,org.axonframework.serialization.xml","org.axonframework.serialization.AbstractXStreamSerializer,org.axonframework.serialization.AbstractXStreamSerializer$Builder,org.axonframework.serialization.xml.XStreamSerializer$Builder,org.axonframework.serialization.xml.XStreamSerializer",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.thoughtworks.xstream.io",2,2,3.6363636363636362,0.2857142857142857,"org.axonframework.serialization,org.axonframework.serialization.xml","org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.xml.CompactDriver",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"org.quartz",2,9,3.6363636363636362,1.2857142857142856,"org.axonframework.deadline.quartz,org.axonframework.eventhandling.scheduling.quartz","org.axonframework.deadline.quartz.DeadlineJob,org.axonframework.deadline.quartz.QuartzDeadlineManager,org.axonframework.deadline.quartz.QuartzDeadlineManager$Builder,org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder,org.axonframework.eventhandling.scheduling.quartz.EventJobDataBinder,org.axonframework.eventhandling.scheduling.quartz.FireEventJob,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$DirectEventJobDataBinder,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$Builder",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"org.reactivestreams",2,13,3.6363636363636362,1.857142857142857,"org.axonframework.messaging.responsetypes,org.axonframework.queryhandling","org.axonframework.messaging.responsetypes.OptionalResponseType,org.axonframework.messaging.responsetypes.InstanceResponseType,org.axonframework.messaging.responsetypes.MultipleInstancesResponseType,org.axonframework.messaging.responsetypes.PublisherResponseType,org.axonframework.messaging.responsetypes.AbstractResponseType,org.axonframework.messaging.responsetypes.ResponseTypes,org.axonframework.queryhandling.GenericStreamingQueryMessage,org.axonframework.queryhandling.SimpleQueryUpdateEmitter,org.axonframework.queryhandling.StreamingQueryMessage",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"reactor.core.publisher",2,16,3.6363636363636362,2.2857142857142856,"org.axonframework.messaging.responsetypes,org.axonframework.queryhandling","org.axonframework.messaging.responsetypes.OptionalResponseType,org.axonframework.messaging.responsetypes.InstanceResponseType,org.axonframework.messaging.responsetypes.MultipleInstancesResponseType,org.axonframework.messaging.responsetypes.PublisherResponseType,org.axonframework.queryhandling.SubscriptionQueryResult,org.axonframework.queryhandling.FluxSinkWrapper,org.axonframework.queryhandling.DefaultSubscriptionQueryResult,org.axonframework.queryhandling.SimpleQueryBus$SuccessReporter,org.axonframework.queryhandling.SimpleQueryUpdateEmitter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.fasterxml.jackson.core",1,3,1.8181818181818181,0.42857142857142855,"org.axonframework.serialization.json","org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.JsonNodeToByteArrayConverter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.fasterxml.jackson.databind",1,7,1.8181818181818181,1.0,"org.axonframework.serialization.json","org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.ByteArrayToJsonNodeConverter,org.axonframework.serialization.json.JacksonSerializer$Builder,org.axonframework.serialization.json.JsonNodeToObjectNodeConverter,org.axonframework.serialization.json.JsonNodeToByteArrayConverter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.fasterxml.jackson.databind.jsontype",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.serialization.json","org.axonframework.serialization.json.MetaDataDeserializer",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.fasterxml.jackson.databind.module",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.serialization.json","org.axonframework.serialization.json.JacksonSerializer",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.fasterxml.jackson.databind.node",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.serialization.json","org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter,org.axonframework.serialization.json.JsonNodeToObjectNodeConverter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.fasterxml.jackson.databind.type",1,3,1.8181818181818181,0.42857142857142855,"org.axonframework.serialization.json","org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.JacksonSerializer$Builder",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.fasterxml.jackson.datatype.jsr310",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.serialization.json","org.axonframework.serialization.json.JacksonSerializer",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.thoughtworks.xstream.converters",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.serialization","org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.thoughtworks.xstream.converters.collections",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.serialization","org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.thoughtworks.xstream.io.xml",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.CompactDriver,org.axonframework.serialization.xml.XStreamSerializer",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"com.thoughtworks.xstream.mapper",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.serialization","org.axonframework.serialization.AbstractXStreamSerializer,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"javax.cache",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"javax.cache.configuration",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter,org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"javax.cache.event",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"javax.validation",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.messaging.interceptors","org.axonframework.messaging.interceptors.BeanValidationInterceptor,org.axonframework.messaging.interceptors.JSR303ViolationException",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"net.sf.ehcache",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.common.caching","org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCacheAdapter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"net.sf.ehcache.event",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.common.caching","org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCacheAdapter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"nu.xom",1,3,1.8181818181818181,0.42857142857142855,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.XomToStringConverter,org.axonframework.serialization.xml.InputStreamToXomConverter,org.axonframework.serialization.xml.XStreamSerializer",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"org.dom4j",1,3,1.8181818181818181,0.42857142857142855,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.serialization.xml.Dom4JToByteArrayConverter,org.axonframework.serialization.xml.InputStreamToDom4jConverter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"org.dom4j.io",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.InputStreamToDom4jConverter",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"org.quartz.impl.matchers",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.deadline.quartz","org.axonframework.deadline.quartz.QuartzDeadlineManager",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"reactor.core",1,1,1.8181818181818181,0.14285714285714285,"org.axonframework.queryhandling","org.axonframework.queryhandling.FluxSinkWrapper",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"reactor.util.concurrent",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.queryhandling","org.axonframework.queryhandling.QueryBus,org.axonframework.queryhandling.QueryGateway",""
"axon-messaging-4.6.8",55,700,33,43,78.18,"reactor.util.context",1,2,1.8181818181818181,0.2857142857142857,"org.axonframework.queryhandling","org.axonframework.queryhandling.SimpleQueryBus$MonitorCallbackContextWriter,org.axonframework.queryhandling.SimpleQueryBus$SuccessReporter",""
"axon-eventsourcing-4.6.8",8,120,3,5,62.5,"javax.annotation",5,25,62.5,20.833333333333336,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition,org.axonframework.eventsourcing.Snapshotter,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$NoSnapshotTrigger,org.axonframework.eventsourcing.SnapshotTriggerDefinition,org.axonframework.eventsourcing.EventSourcingRepository$Builder,org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition,org.axonframework.eventsourcing.SnapshotTrigger,org.axonframework.eventsourcing.AbstractSnapshotTrigger",""
"axon-eventsourcing-4.6.8",8,120,3,5,62.5,"org.slf4j",4,9,50.0,7.5,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask,org.axonframework.eventsourcing.eventstore.AbstractEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine",""
"axon-eventsourcing-4.6.8",8,120,3,5,62.5,"javax.persistence",2,5,25.0,4.166666666666667,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry,org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry,org.axonframework.eventsourcing.eventstore.jpa.SnapshotEventEntry,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine",""
"axon-modelling-4.6.8",8,144,4,5,62.5,"org.slf4j",5,8,62.5,5.555555555555555,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga.repository.jpa","org.axonframework.modelling.command.LockingRepository,org.axonframework.modelling.command.AbstractRepository,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.modelling.saga.AbstractResourceInjector,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore",""
"axon-modelling-4.6.8",8,144,4,5,62.5,"javax.annotation",3,31,37.5,21.52777777777778,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga","org.axonframework.modelling.command.ForwardMatchingInstances,org.axonframework.modelling.command.AbstractRepository$Builder,org.axonframework.modelling.command.GenericJpaRepository$Builder,org.axonframework.modelling.command.ForwardToAll,org.axonframework.modelling.command.VersionedAggregateIdentifier,org.axonframework.modelling.command.CreationPolicyAggregateFactory,org.axonframework.modelling.command.AbstractRepository,org.axonframework.modelling.command.ForwardingMode,org.axonframework.modelling.command.Repository",""
"axon-modelling-4.6.8",8,144,4,5,62.5,"com.fasterxml.jackson.annotation",2,2,25.0,1.3888888888888888,"org.axonframework.modelling.command,org.axonframework.modelling.saga","org.axonframework.modelling.command.AggregateScopeDescriptor,org.axonframework.modelling.saga.SagaScopeDescriptor",""
"axon-modelling-4.6.8",8,144,4,5,62.5,"javax.persistence",2,5,25.0,3.4722222222222223,"org.axonframework.modelling.command,org.axonframework.modelling.saga.repository.jpa","org.axonframework.modelling.command.GenericJpaRepository,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore,org.axonframework.modelling.saga.repository.jpa.SagaEntry,org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry",""
